Time,Temperature,Dew Point,Humidity,Wind,Wind Speed,Wind Gust,Pressure,Precip.,Condition
20200501 12:53 AM,69,50,51,CALM,0,0,29.46,0,Mostly Cloudy
20200501 1:53 AM,68,50,52,SSE,9,0,29.45,0,Partly Cloudy
20200501 2:53 AM,67,49,52,SSE,12,0,29.43,0,Partly Cloudy
20200501 3:53 AM,67,48,51,S,10,0,29.43,0,Partly Cloudy
20200501 4:53 AM,67,47,49,SSE,8,0,29.44,0,Partly Cloudy
20200501 5:53 AM,66,49,54,SSE,8,0,29.45,0,Partly Cloudy
20200501 6:53 AM,65,50,58,SSE,7,0,29.46,0,Fair
20200501 7:53 AM,68,51,55,S,8,0,29.48,0,Fair
20200501 8:53 AM,73,51,46,SSE,9,0,29.48,0,Partly Cloudy
20200501 9:53 AM,78,50,37,S,17,23,29.48,0,Partly Cloudy
20200501 10:53 AM,80,50,35,S,13,29,29.47,0,Partly Cloudy
20200501 11:53 AM,83,52,34,S,20,28,29.47,0,Mostly Cloudy
20200501 12:53 PM,84,51,32,S,22,31,29.45,0,Mostly Cloudy / Windy
20200501 1:53 PM,85,51,31,S,20,31,29.43,0,Fair
20200501 2:53 PM,87,50,28,S,14,30,29.41,0,Partly Cloudy
20200501 3:53 PM,87,52,30,S,20,32,29.39,0,Partly Cloudy
20200501 4:53 PM,86,54,33,SSE,21,35,29.37,0,Mostly Cloudy / Windy
20200501 5:53 PM,85,55,36,S,14,24,29.35,0,Mostly Cloudy
20200501 6:53 PM,84,55,37,S,17,26,29.35,0,Mostly Cloudy
20200501 7:53 PM,82,54,38,S,14,26,29.36,0,Mostly Cloudy
20200501 8:53 PM,80,56,43,SSE,13,0,29.37,0,Mostly Cloudy
20200501 9:53 PM,77,59,54,SSE,9,23,29.4,0,Mostly Cloudy
20200501 10:53 PM,76,59,56,SSE,13,23,29.4,0,Mostly Cloudy
20200501 11:53 PM,75,58,55,S,13,22,29.42,0,Partly Cloudy
20200502 12:53 AM,74,58,57,S,17,31,29.41,0,Partly Cloudy
20200502 1:53 AM,72,58,61,S,15,25,29.41,0,Partly Cloudy
20200502 2:53 AM,70,58,65,S,9,18,29.42,0,Partly Cloudy
20200502 3:53 AM,69,58,68,SSE,10,24,29.41,0,Partly Cloudy
20200502 4:53 AM,68,59,73,S,9,0,29.41,0,Mostly Cloudy
20200502 5:53 AM,67,60,79,SSE,10,20,29.42,0,Mostly Cloudy
20200502 6:53 AM,67,61,81,S,12,0,29.43,0,Mostly Cloudy
20200502 7:53 AM,69,62,78,S,15,22,29.44,0,Partly Cloudy
20200502 8:53 AM,71,61,70,S,14,24,29.45,0,Mostly Cloudy
20200502 9:53 AM,71,61,70,SSE,9,0,29.48,0,Mostly Cloudy
20200502 10:53 AM,72,62,71,SSE,9,0,29.49,0,Light Rain
20200502 11:53 AM,74,62,66,SSE,16,24,29.46,0,Mostly Cloudy
20200502 12:53 PM,79,63,58,S,16,25,29.43,0,Mostly Cloudy
20200502 1:53 PM,82,65,56,S,16,37,29.41,0,Partly Cloudy
20200502 2:53 PM,84,66,55,S,14,30,29.39,0,Partly Cloudy
20200502 3:53 PM,87,68,53,S,16,33,29.36,0,Partly Cloudy
20200502 4:53 PM,88,68,51,S,13,31,29.35,0,Fair
20200502 5:53 PM,88,67,49,S,15,29,29.34,0,Fair
20200502 6:53 PM,86,67,53,S,13,25,29.33,0,Fair
20200502 7:53 PM,84,68,58,SSE,15,21,29.33,0,Fair
20200502 8:53 PM,82,68,62,S,13,28,29.34,0,Fair
20200502 9:53 PM,81,67,62,S,22,35,29.35,0,Partly Cloudy / Windy
20200502 10:53 PM,80,66,62,S,16,28,29.37,0,Fair
20200502 11:53 PM,78,66,66,S,18,30,29.37,0,Fair
20200503 12:53 AM,77,66,69,S,20,33,29.37,0,Fair
20200503 1:53 AM,75,66,73,S,13,26,29.38,0,Fair
20200503 2:53 AM,74,65,73,S,13,21,29.38,0,Fair
20200503 3:53 AM,72,65,78,S,12,21,29.37,0,Fair
20200503 4:53 AM,71,65,81,S,13,21,29.37,0,Fair
20200503 5:53 AM,71,64,78,S,17,26,29.38,0,Mostly Cloudy
20200503 6:53 AM,71,64,78,S,15,25,29.39,0,Partly Cloudy
20200503 7:53 AM,72,64,76,S,14,29,29.4,0,Partly Cloudy
20200503 8:53 AM,74,65,73,S,10,0,29.41,0,Partly Cloudy
20200503 9:53 AM,78,65,64,S,15,24,29.39,0,Partly Cloudy
20200503 10:53 AM,81,65,58,S,13,20,29.4,0,Partly Cloudy
20200503 11:53 AM,84,64,51,SW,12,20,29.39,0,Partly Cloudy
20200503 12:53 PM,87,65,48,S,10,20,29.36,0,Fair
20200503 1:53 PM,88,66,48,SSW,13,23,29.35,0,Fair
20200503 2:53 PM,89,67,48,S,12,24,29.33,0,Fair
20200503 3:53 PM,89,67,48,S,14,22,29.31,0,Fair
20200503 4:53 PM,90,68,48,SSW,12,21,29.29,0,Fair
20200503 5:53 PM,89,67,48,S,12,25,29.29,0,Fair
20200503 6:53 PM,88,67,49,SSE,15,23,29.29,0,Fair
20200503 7:53 PM,86,67,53,S,12,20,29.29,0,Fair
20200503 8:53 PM,85,67,55,SSE,16,28,29.3,0,Fair
20200503 9:53 PM,83,67,58,SSE,14,23,29.31,0,Fair
20200503 10:53 PM,82,67,60,SSE,14,22,29.32,0,Mostly Cloudy
20200503 11:53 PM,79,67,66,S,9,0,29.33,0,Mostly Cloudy
20200504 12:53 AM,79,66,64,S,12,20,29.33,0,Mostly Cloudy
20200504 1:53 AM,78,66,66,S,12,0,29.32,0,Mostly Cloudy
20200504 2:53 AM,76,66,71,S,10,20,29.3,0,Mostly Cloudy
20200504 3:53 AM,74,66,76,S,9,0,29.29,0,Mostly Cloudy
20200504 4:53 AM,73,66,79,S,9,0,29.29,0,Mostly Cloudy
20200504 5:53 AM,72,66,81,S,12,20,29.3,0,Mostly Cloudy
20200504 6:53 AM,71,66,84,SSE,12,0,29.31,0,Mostly Cloudy
20200504 7:53 AM,73,66,79,S,14,21,29.33,0,Mostly Cloudy
20200504 8:53 AM,74,66,76,S,13,25,29.33,0,Mostly Cloudy
20200504 9:53 AM,79,67,66,SSE,14,23,29.34,0,Mostly Cloudy
20200504 10:53 AM,81,66,60,S,13,20,29.33,0,Mostly Cloudy
20200504 11:53 AM,84,65,53,S,13,26,29.32,0,Mostly Cloudy
20200504 12:53 PM,87,66,49,S,15,23,29.29,0,Partly Cloudy
20200504 1:53 PM,88,66,48,S,17,28,29.26,0,Fair
20200504 2:53 PM,90,66,45,S,14,28,29.24,0,Fair
20200504 3:53 PM,92,66,42,S,14,26,29.22,0,Fair
20200504 4:53 PM,91,65,42,S,22,33,29.18,0,Fair / Windy
20200504 5:53 PM,91,65,42,S,15,30,29.18,0,Fair
20200504 6:53 PM,90,66,45,S,16,26,29.17,0,Fair
20200504 7:53 PM,88,65,46,SSE,10,28,29.17,0,Fair
20200504 8:53 PM,86,66,51,SSE,9,21,29.2,0,Partly Cloudy
20200504 9:53 PM,84,68,58,SSE,14,25,29.2,0,Mostly Cloudy
20200504 10:53 PM,83,67,58,SSE,14,24,29.22,0,Mostly Cloudy
20200504 11:53 PM,85,67,55,CALM,0,0,29.3,0,Thunder
20200505 12:53 AM,77,69,76,S,13,25,29.25,0.1,T-Storm
20200505 1:53 AM,79,68,69,SSW,12,20,29.25,0,Thunder
20200505 2:53 AM,77,69,76,WNW,5,0,29.3,0,Mostly Cloudy
20200505 3:53 AM,78,69,74,N,8,0,29.33,0,Mostly Cloudy
20200505 4:53 AM,76,69,79,NNW,8,0,29.36,0,Light Rain
20200505 5:53 AM,71,64,78,N,20,29,29.4,0,Light Rain
20200505 6:53 AM,65,57,75,N,7,0,29.45,0,Light Rain
20200505 7:53 AM,65,54,68,NNE,8,18,29.5,0,Cloudy
20200505 8:53 AM,66,52,60,NNE,13,24,29.54,0,Mostly Cloudy
20200505 9:53 AM,68,51,55,N,13,23,29.56,0,Mostly Cloudy
20200505 10:53 AM,70,51,51,N,13,25,29.55,0,Mostly Cloudy
20200505 11:53 AM,75,51,43,NNW,17,25,29.56,0,Mostly Cloudy
20200505 12:53 PM,76,51,42,NNE,12,23,29.56,0,Mostly Cloudy
20200505 1:53 PM,77,48,36,NNE,12,25,29.56,0,Fair
20200505 2:53 PM,79,46,31,N,15,23,29.56,0,Fair
20200505 3:53 PM,79,46,31,NNE,14,24,29.55,0,Fair
20200505 4:53 PM,80,46,30,N,12,20,29.54,0,Fair
20200505 5:53 PM,79,43,28,NNE,13,23,29.55,0,Fair
20200505 6:53 PM,78,40,25,NNE,13,21,29.54,0,Fair
20200505 7:53 PM,76,42,30,ENE,8,0,29.55,0,Fair
20200505 8:53 PM,73,44,35,NNE,6,0,29.56,0,Fair
20200505 9:53 PM,71,42,35,NNE,3,0,29.59,0,Fair
20200505 10:53 PM,68,44,42,N,3,0,29.61,0,Fair
20200505 11:53 PM,67,45,45,NNE,3,0,29.63,0,Fair
20200506 12:53 AM,66,46,48,CALM,0,0,29.64,0,Fair
20200506 1:53 AM,63,47,56,ENE,3,0,29.62,0,Fair
20200506 2:53 AM,60,48,64,ENE,3,0,29.62,0,Fair
20200506 3:53 AM,58,48,70,CALM,0,0,29.62,0,Fair
20200506 4:53 AM,59,48,67,NNW,3,0,29.63,0,Fair
20200506 5:53 AM,57,48,72,CALM,0,0,29.63,0,Fair
20200506 6:53 AM,58,48,70,CALM,0,0,29.65,0,Partly Cloudy
20200506 7:53 AM,60,50,69,CALM,0,0,29.67,0,Partly Cloudy
20200506 8:53 AM,67,51,57,NNW,7,0,29.68,0,Fair
20200506 9:53 AM,74,50,43,N,5,0,29.69,0,Fair
20200506 10:53 AM,77,40,26,NE,7,0,29.7,0,Fair
20200506 11:53 AM,80,42,26,VAR,5,0,29.7,0,Fair
20200506 12:53 PM,80,42,26,E,8,0,29.68,0,Fair
20200506 1:53 PM,83,42,24,N,9,0,29.67,0,Fair
20200506 2:53 PM,82,40,22,E,6,0,29.64,0,Partly Cloudy
20200506 3:53 PM,83,46,27,NE,10,17,29.61,0,Fair
20200506 4:53 PM,81,46,29,E,10,0,29.59,0,Fair
20200506 5:53 PM,82,45,27,NE,5,0,29.59,0,Fair
20200506 6:53 PM,80,45,29,E,6,0,29.59,0,Fair
20200506 7:53 PM,77,45,32,E,7,0,29.59,0,Fair
20200506 8:53 PM,75,47,37,E,5,0,29.6,0,Fair
20200506 9:53 PM,73,48,41,E,6,0,29.63,0,Fair
20200506 10:53 PM,71,50,47,E,5,0,29.65,0,Partly Cloudy
20200506 11:53 PM,69,51,53,E,5,0,29.66,0,Fair
20200507 12:53 AM,67,50,54,E,5,0,29.64,0,Fair
20200507 1:53 AM,66,51,59,ESE,6,0,29.62,0,Fair
20200507 2:53 AM,64,51,63,ESE,5,0,29.59,0,Fair
20200507 3:53 AM,64,50,60,ESE,6,0,29.59,0,Fair
20200507 4:53 AM,63,51,65,ESE,3,0,29.59,0,Fair
20200507 5:53 AM,61,51,70,E,8,0,29.6,0,Fair
20200507 6:53 AM,62,49,62,SE,7,0,29.59,0,Fair
20200507 7:53 AM,64,49,58,ESE,14,0,29.59,0,Fair
20200507 8:53 AM,69,49,49,SE,9,20,29.59,0,Fair
20200507 9:53 AM,71,50,47,SE,14,22,29.59,0,Mostly Cloudy
20200507 10:53 AM,74,52,46,SE,13,24,29.59,0,Mostly Cloudy
20200507 11:53 AM,77,55,46,ESE,16,25,29.57,0,Mostly Cloudy
20200507 12:53 PM,80,54,40,SSE,16,25,29.53,0,Mostly Cloudy
20200507 1:53 PM,82,54,38,SSE,15,26,29.48,0,Mostly Cloudy
20200507 2:53 PM,84,50,31,SSE,20,32,29.43,0,Partly Cloudy
20200507 3:53 PM,84,49,29,S,18,38,29.37,0,Partly Cloudy
20200507 4:53 PM,84,51,32,S,20,37,29.33,0,Partly Cloudy
20200507 5:53 PM,83,57,41,SSE,20,36,29.29,0,Mostly Cloudy
20200507 6:53 PM,82,61,49,S,25,43,29.25,0,Mostly Cloudy / Windy
20200507 7:53 PM,80,62,54,S,14,26,29.29,0,Cloudy
20200507 8:53 PM,80,62,54,S,10,0,29.36,0,Cloudy
20200507 9:53 PM,79,62,56,ESE,6,21,29.34,0,Thunder
20200507 10:53 PM,74,65,73,SSE,13,0,29.35,0.1,T-Storm
20200507 11:53 PM,73,63,71,SSE,18,32,29.24,0,Cloudy
20200508 12:53 AM,72,64,76,SSE,15,35,29.21,0,Partly Cloudy
20200508 1:53 AM,71,64,78,SSE,22,37,29.19,0,Mostly Cloudy / Windy
20200508 2:53 AM,72,65,78,S,16,35,29.17,0,Cloudy
20200508 3:53 AM,73,66,79,S,21,33,29.18,0,Cloudy / Windy
20200508 4:53 AM,74,67,79,SW,7,0,29.25,0,Cloudy
20200508 5:53 AM,74,68,82,S,7,0,29.25,0,Cloudy
20200508 6:53 AM,67,63,87,NNE,15,29,29.33,0.1,Heavy T-Storm
20200508 7:53 AM,66,62,87,NNE,7,0,29.37,0,Cloudy
20200508 8:53 AM,67,62,84,N,9,0,29.42,0,Cloudy
20200508 9:53 AM,67,58,73,N,24,38,29.46,0,Mostly Cloudy / Windy
20200508 10:53 AM,69,54,58,N,17,41,29.51,0,Mostly Cloudy
20200508 11:53 AM,68,52,56,N,24,33,29.56,0,Mostly Cloudy / Windy
20200508 12:53 PM,69,50,51,N,22,33,29.58,0,Mostly Cloudy / Windy
20200508 1:53 PM,69,49,49,N,20,35,29.59,0,Mostly Cloudy
20200508 2:53 PM,72,49,44,N,17,28,29.59,0,Mostly Cloudy
20200508 3:53 PM,74,48,40,NNW,16,26,29.57,0,Mostly Cloudy
20200508 4:53 PM,72,47,41,N,22,31,29.57,0,Mostly Cloudy / Windy
20200508 5:53 PM,69,47,45,N,13,23,29.57,0,Mostly Cloudy
20200508 6:53 PM,70,47,44,N,14,22,29.57,0,Mostly Cloudy
20200508 7:53 PM,67,45,45,NNE,9,0,29.58,0,Mostly Cloudy
20200508 8:53 PM,66,42,42,NNE,9,20,29.6,0,Mostly Cloudy
20200508 9:53 PM,64,43,46,NNE,7,0,29.64,0,Mostly Cloudy
20200508 10:53 PM,63,42,46,NNE,6,0,29.67,0,Fair
20200508 11:53 PM,61,42,50,NNE,7,0,29.68,0,Fair
20200509 12:53 AM,59,42,53,NNE,7,0,29.67,0,Fair
20200509 1:53 AM,59,41,51,NNE,5,0,29.68,0,Fair
20200509 2:53 AM,58,41,53,NNE,6,0,29.68,0,Fair
20200509 3:53 AM,58,41,53,NE,3,0,29.68,0,Partly Cloudy
20200509 4:53 AM,57,42,57,NE,7,0,29.67,0,Fair
20200509 5:53 AM,56,43,62,CALM,0,0,29.68,0,Mostly Cloudy
20200509 6:53 AM,55,43,64,NE,3,0,29.7,0,Mostly Cloudy
20200509 7:53 AM,57,43,59,E,8,0,29.7,0,Mostly Cloudy
20200509 8:53 AM,60,44,55,E,9,0,29.71,0,Mostly Cloudy
20200509 9:53 AM,64,45,50,ESE,10,0,29.71,0,Mostly Cloudy
20200509 10:53 AM,67,45,45,ESE,13,0,29.7,0,Partly Cloudy
20200509 11:53 AM,68,44,42,E,9,20,29.7,0,Partly Cloudy
20200509 12:53 PM,70,46,42,ESE,8,0,29.68,0,Mostly Cloudy
20200509 1:53 PM,70,46,42,SSE,13,21,29.65,0,Mostly Cloudy
20200509 2:53 PM,72,46,40,ESE,3,0,29.64,0,Partly Cloudy
20200509 3:53 PM,73,46,38,VAR,5,16,29.61,0,Fair
20200509 4:53 PM,74,45,35,SE,8,0,29.59,0,Fair
20200509 5:53 PM,73,45,37,E,7,0,29.59,0,Fair
20200509 6:53 PM,72,44,37,ENE,8,0,29.59,0,Fair
20200509 7:53 PM,70,44,39,E,8,0,29.61,0,Fair
20200509 8:53 PM,68,44,42,ESE,6,0,29.63,0,Fair
20200509 9:53 PM,66,46,48,ESE,6,0,29.65,0,Fair
20200509 10:53 PM,64,47,54,E,6,0,29.67,0,Fair
20200509 11:53 PM,63,48,58,E,6,0,29.68,0,Fair
20200510 12:53 AM,62,48,60,ESE,7,0,29.68,0,Fair
20200510 1:53 AM,61,49,64,ESE,6,0,29.67,0,Fair
20200510 2:53 AM,59,49,69,E,3,0,29.68,0,Fair
20200510 3:53 AM,58,49,72,E,3,0,29.67,0,Fair
20200510 4:53 AM,57,49,74,E,5,0,29.67,0,Fair
20200510 5:53 AM,56,49,77,ESE,3,0,29.69,0,Fair
20200510 6:53 AM,55,49,80,E,3,0,29.71,0,Fair
20200510 7:53 AM,60,51,72,S,3,0,29.73,0,Fair
20200510 8:53 AM,63,50,63,VAR,3,0,29.75,0,Fair
20200510 9:53 AM,66,49,54,SSW,3,0,29.74,0,Fair
20200510 10:53 AM,70,49,47,CALM,0,0,29.74,0,Partly Cloudy
20200510 11:53 AM,72,49,44,ENE,8,0,29.73,0,Partly Cloudy
20200510 12:53 PM,74,47,38,SSE,6,0,29.73,0,Partly Cloudy
20200510 1:53 PM,74,48,40,E,6,0,29.7,0,Mostly Cloudy
20200510 2:53 PM,76,48,37,ESE,10,0,29.68,0,Partly Cloudy
20200510 3:53 PM,77,47,34,SE,7,0,29.67,0,Partly Cloudy
20200510 4:53 PM,77,45,32,ESE,9,0,29.65,0,Partly Cloudy
20200510 5:53 PM,77,44,31,ESE,12,16,29.65,0,Mostly Cloudy
20200510 6:53 PM,76,48,37,ESE,9,0,29.64,0,Mostly Cloudy
20200510 7:53 PM,74,49,41,ESE,8,0,29.65,0,Mostly Cloudy
20200510 8:53 PM,72,50,46,E,5,0,29.67,0,Mostly Cloudy
20200510 9:53 PM,71,51,49,E,7,0,29.68,0,Cloudy
20200510 10:53 PM,70,52,53,E,7,0,29.69,0,Mostly Cloudy
20200510 11:53 PM,69,52,54,E,7,0,29.69,0,Mostly Cloudy
20200511 12:53 AM,68,52,56,E,6,0,29.69,0,Mostly Cloudy
20200511 1:53 AM,67,53,61,E,7,0,29.68,0,Cloudy
20200511 2:53 AM,65,53,65,ENE,5,0,29.69,0,Mostly Cloudy
20200511 3:53 AM,64,52,65,E,6,0,29.7,0,Mostly Cloudy
20200511 4:53 AM,62,49,62,E,5,0,29.71,0,Mostly Cloudy
20200511 5:53 AM,60,47,62,E,6,0,29.71,0,Mostly Cloudy
20200511 6:53 AM,59,46,62,E,7,0,29.71,0,Partly Cloudy
20200511 7:53 AM,62,46,56,E,9,0,29.72,0,Fair
20200511 8:53 AM,65,45,48,ESE,13,24,29.72,0,Fair
20200511 9:53 AM,69,48,47,ESE,14,0,29.72,0,Fair
20200511 10:53 AM,72,50,46,SE,12,0,29.72,0,Fair
20200511 11:53 AM,74,52,46,SE,10,18,29.71,0,Fair
20200511 12:53 PM,76,52,43,S,8,0,29.68,0,Fair
20200511 1:53 PM,78,50,37,SE,12,21,29.64,0,Fair
20200511 2:53 PM,79,50,36,SE,16,22,29.6,0,Mostly Cloudy
20200511 3:53 PM,80,48,32,SSE,10,0,29.58,0,Cloudy
20200511 4:53 PM,80,47,31,SSE,12,0,29.55,0,Cloudy
20200511 5:53 PM,80,46,30,SE,16,22,29.53,0,Cloudy
20200511 6:53 PM,79,41,26,SE,12,21,29.52,0,Cloudy
20200511 7:53 PM,77,42,29,SE,15,0,29.51,0,Cloudy
20200511 8:53 PM,75,44,33,ESE,9,0,29.5,0,Cloudy
20200511 9:53 PM,74,45,35,ESE,12,0,29.49,0,Mostly Cloudy
20200511 10:53 PM,73,46,38,ESE,9,0,29.5,0,Mostly Cloudy
20200511 11:53 PM,72,49,44,SE,10,22,29.49,0,Mostly Cloudy
20200512 12:53 AM,71,52,51,SE,10,0,29.49,0,Cloudy
20200512 1:53 AM,70,54,57,SSE,14,21,29.5,0,Cloudy
20200512 2:53 AM,70,57,63,SSE,12,21,29.48,0,Cloudy
20200512 3:53 AM,70,59,68,SSE,13,22,29.46,0,Cloudy
20200512 4:53 AM,69,60,73,SSE,9,0,29.44,0,Cloudy
20200512 5:53 AM,69,62,78,SE,12,21,29.44,0,Cloudy
20200512 6:53 AM,69,62,78,SSE,12,0,29.45,0,Light Rain
20200512 7:53 AM,69,64,84,SSE,9,0,29.46,0,Cloudy
20200512 8:53 AM,69,65,87,S,9,0,29.48,0,Heavy Rain
20200512 9:53 AM,71,66,84,S,12,0,29.48,0,Cloudy
20200512 10:53 AM,72,66,81,SSE,10,0,29.48,0,Cloudy
20200512 11:53 AM,75,67,76,SSE,9,0,29.48,0,Cloudy
20200512 12:53 PM,76,66,71,SE,13,18,29.47,0,Mostly Cloudy
20200512 1:53 PM,77,66,69,SSE,9,0,29.45,0,Cloudy
20200512 2:53 PM,77,65,66,SSE,14,21,29.44,0,Cloudy
20200512 3:53 PM,77,63,62,S,10,23,29.43,0,Cloudy
20200512 4:53 PM,77,65,66,S,14,0,29.41,0,Mostly Cloudy
20200512 5:53 PM,75,64,69,S,14,23,29.4,0,Mostly Cloudy
20200512 6:53 PM,75,64,69,S,7,0,29.42,0,Mostly Cloudy
20200512 7:53 PM,75,63,66,SSE,13,0,29.41,0,Partly Cloudy
20200512 8:53 PM,72,64,76,SSE,12,21,29.43,0,Fair
20200512 9:53 PM,72,64,76,SE,10,0,29.43,0,Fair
20200512 10:53 PM,71,65,81,SE,9,0,29.44,0,Mostly Cloudy
20200512 11:53 PM,70,64,81,SE,8,0,29.43,0,Fair
20200513 12:53 AM,69,64,84,SSE,9,0,29.45,0,Mostly Cloudy
20200513 1:53 AM,68,63,84,SSE,9,0,29.43,0,Mostly Cloudy
20200513 2:53 AM,68,64,87,SSE,6,0,29.42,0,Mostly Cloudy
20200513 3:53 AM,68,63,84,S,12,0,29.41,0,Cloudy
20200513 4:53 AM,68,64,87,SSE,12,18,29.41,0,Cloudy
20200513 5:53 AM,70,64,81,S,10,0,29.42,0,Cloudy
20200513 6:53 AM,70,64,81,SSE,10,0,29.43,0,Cloudy
20200513 7:53 AM,70,65,84,SSE,12,0,29.45,0,Cloudy
20200513 8:53 AM,71,65,81,SSE,12,0,29.45,0,Cloudy
20200513 9:53 AM,71,64,78,S,12,18,29.44,0,Cloudy
20200513 10:53 AM,72,65,78,S,12,0,29.44,0,Cloudy
20200513 11:53 AM,73,66,79,S,8,0,29.45,0,Cloudy
20200513 12:53 PM,77,66,69,S,9,0,29.44,0,Cloudy
20200513 1:53 PM,78,65,64,S,14,23,29.42,0,Cloudy
20200513 2:53 PM,80,65,60,S,15,25,29.4,0,Cloudy
20200513 3:53 PM,82,65,56,S,13,25,29.39,0,Mostly Cloudy
20200513 4:53 PM,83,65,54,S,12,22,29.37,0,Mostly Cloudy
20200513 5:53 PM,83,65,54,S,13,22,29.35,0,Partly Cloudy
20200513 6:53 PM,84,65,53,SSE,12,22,29.33,0,Fair
20200513 7:53 PM,82,65,56,SE,15,22,29.32,0,Fair
20200513 8:53 PM,80,65,60,SE,12,0,29.33,0,Fair
20200513 9:53 PM,79,66,64,SE,14,24,29.34,0,Partly Cloudy
20200513 10:53 PM,78,66,66,SSE,13,24,29.38,0,Partly Cloudy
20200513 11:53 PM,76,66,71,SSE,16,29,29.41,0,Mostly Cloudy
20200514 12:53 AM,75,66,73,SSE,12,0,29.4,0,Mostly Cloudy
20200514 1:53 AM,74,66,76,SSE,13,22,29.39,0,Cloudy
20200514 2:53 AM,74,66,76,SSE,15,22,29.37,0,Mostly Cloudy
20200514 3:53 AM,73,66,79,S,8,0,29.41,0,Cloudy
20200514 4:53 AM,73,67,81,S,8,0,29.43,0,Cloudy
20200514 5:53 AM,73,67,81,SE,3,0,29.44,0,Cloudy
20200514 6:53 AM,73,66,79,ESE,12,0,29.39,0,Mostly Cloudy
20200514 7:53 AM,73,66,79,ESE,8,18,29.41,0,Mostly Cloudy
20200514 8:53 AM,74,67,79,SSE,12,0,29.42,0,Cloudy
20200514 9:53 AM,76,68,76,SSE,15,21,29.4,0,Mostly Cloudy
20200514 10:53 AM,80,67,64,SSE,17,24,29.37,0,Partly Cloudy
20200514 11:53 AM,82,66,58,S,18,29,29.37,0,Mostly Cloudy
20200514 12:53 PM,84,67,56,S,9,24,29.37,0,Mostly Cloudy
20200514 1:53 PM,86,68,55,SSE,14,25,29.34,0,Mostly Cloudy
20200514 2:53 PM,88,67,49,S,12,23,29.31,0,Partly Cloudy
20200514 3:53 PM,90,66,45,SSE,15,25,29.28,0,Partly Cloudy
20200514 4:53 PM,90,64,42,S,12,24,29.27,0,Partly Cloudy
20200514 5:53 PM,90,64,42,SSE,16,23,29.27,0,Partly Cloudy
20200514 6:53 PM,89,66,46,S,9,24,29.26,0,Fair
20200514 7:53 PM,87,66,49,SSE,14,22,29.26,0,Mostly Cloudy
20200514 8:53 PM,85,67,55,SE,9,0,29.28,0,Partly Cloudy
20200514 9:53 PM,83,68,60,SSE,9,0,29.3,0,Mostly Cloudy
20200514 10:53 PM,81,69,67,SE,13,23,29.3,0,Partly Cloudy
20200514 11:53 PM,78,68,71,SSE,10,0,29.31,0,Mostly Cloudy
20200515 12:53 AM,76,66,71,SSE,10,23,29.31,0,Mostly Cloudy
20200515 1:53 AM,74,66,76,SSE,17,24,29.3,0,Mostly Cloudy
20200515 2:53 AM,73,67,81,SSE,13,23,29.29,0,Partly Cloudy
20200515 3:53 AM,72,66,81,SSE,10,0,29.29,0,Partly Cloudy
20200515 4:53 AM,72,66,81,SSE,13,22,29.29,0,Mostly Cloudy
20200515 5:53 AM,72,66,81,S,13,23,29.3,0,Cloudy
20200515 6:53 AM,73,67,81,S,9,0,29.31,0,Cloudy
20200515 7:53 AM,73,66,79,SSE,10,0,29.34,0,Cloudy
20200515 8:53 AM,74,66,76,S,13,0,29.36,0,Cloudy
20200515 9:53 AM,76,67,74,SSE,13,0,29.34,0,Cloudy
20200515 10:53 AM,79,68,69,S,9,22,29.34,0,Cloudy
20200515 11:53 AM,79,68,69,S,10,22,29.34,0,Cloudy
20200515 12:53 PM,81,68,65,S,8,20,29.32,0,Cloudy
20200515 1:53 PM,83,68,60,SSW,13,21,29.3,0,Cloudy
20200515 2:53 PM,83,68,60,SSW,7,0,29.29,0,Cloudy
20200515 3:53 PM,84,68,58,S,13,20,29.29,0,Cloudy
20200515 4:53 PM,87,69,55,S,12,18,29.24,0,Mostly Cloudy
20200515 5:53 PM,86,69,57,ESE,15,25,29.21,0,Mostly Cloudy
20200515 6:53 PM,86,69,57,E,12,21,29.27,0,Mostly Cloudy
20200515 7:53 PM,74,59,59,ENE,9,33,29.29,0,Thunder
20200515 8:53 PM,68,60,76,ENE,16,37,29.32,0,Light Rain with Thunder
20200515 9:53 PM,70,58,65,E,12,23,29.34,0,Cloudy
20200515 10:53 PM,69,59,70,E,6,0,29.32,0,Cloudy
20200515 11:53 PM,69,59,70,VAR,5,0,29.33,0,Cloudy
20200516 12:53 AM,68,60,76,NNW,14,0,29.35,0,Cloudy
20200516 1:53 AM,66,60,81,NW,8,0,29.32,0,Cloudy
20200516 2:53 AM,66,60,81,W,3,0,29.28,0,Cloudy
20200516 3:53 AM,67,59,76,CALM,0,0,29.24,0,Cloudy
20200516 4:53 AM,67,60,79,E,3,0,29.23,0,Cloudy
20200516 5:53 AM,68,60,76,NE,6,0,29.2,0,Cloudy
20200516 6:53 AM,68,60,76,NE,8,0,29.21,0,Light Rain
20200516 7:53 AM,67,62,84,NE,7,0,29.26,0,Light Rain
20200516 8:53 AM,67,64,90,NNE,6,0,29.24,0,Light Rain
20200516 9:53 AM,67,65,93,NNE,10,17,29.24,0,Light Rain
20200516 10:53 AM,68,65,90,NE,3,0,29.25,0.4,T-Storm
20200516 11:53 AM,68,65,90,NNW,9,0,29.26,0.7,Light Rain
20200516 12:53 PM,66,63,90,NW,17,29,29.26,0.1,Rain
20200516 1:53 PM,65,62,90,NNW,22,32,29.23,0.2,Heavy Rain / Windy
